CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,City,State,Country
CUST01931,603,3,9570.73,1,1,2,112,Lost,Ludhiana,Punjab,India
CUST01932,242,2,9721.81,3,1,2,312,Hibernating,Hyderabad,Telangana,India
CUST01933,239,8,69421.17,3,3,4,334,Loyal Customers,Panipat,Haryana,India
CUST01934,415,9,25759.77,2,3,3,233,Hibernating,Varanasi,Uttar Pradesh,India
CUST01935,382,5,53200.2,2,2,4,224,Hibernating,Delhi,Delhi,India
CUST01936,710,1,4068.45,1,1,1,111,Lost,New Delhi,Delhi,India
CUST01937,43,10,72975.18,4,3,4,434,Loyal Customers,Hubli,Karnataka,India
CUST01938,377,4,7084.029999999999,2,2,1,221,Hibernating,Kochi,Kerala,India
CUST01939,154,14,47898.04,3,4,3,343,Loyal Customers,Thiruvananthapuram,Kerala,India
CUST01940,10,34,195732.04,5,5,5,555,Champions,Jaipur,Rajasthan,India
CUST01941,16,21,135871.71,4,5,5,455,Champions,Mangalore,Karnataka,India
CUST01942,239,10,30961.31,3,3,3,333,Loyal Customers,Thiruvananthapuram,Kerala,India
CUST01943,423,7,60617.72,2,3,4,234,Hibernating,Delhi,Delhi,India
CUST01944,380,5,42106.39,2,2,3,223,Hibernating,Nagpur,Maharashtra,India
CUST01945,216,2,2455.24,3,1,1,311,Hibernating,Panipat,Haryana,India
CUST01946,404,7,28881.88,2,3,3,233,Hibernating,Chennai,Tamil Nadu,India
CUST01947,77,12,27886.42,4,4,3,443,Loyal Customers,Gurgaon,Haryana,India
CUST01948,9,22,213400.43,5,5,5,555,Champions,Kolkata,West Bengal,India
CUST01949,86,17,45887.76,4,4,3,443,Loyal Customers,Howrah,West Bengal,India
CUST01950,37,12,38621.63,4,4,3,443,Loyal Customers,Howrah,West Bengal,India
CUST01951,11,26,85389.0,5,5,4,554,Champions,Lucknow,Uttar Pradesh,India
CUST01952,43,7,82267.34,4,3,4,434,Loyal Customers,Coimbatore,Tamil Nadu,India
CUST01953,479,3,171703.58000000002,2,1,5,215,Hibernating,Lucknow,Uttar Pradesh,India
CUST01954,325,4,21633.489999999998,3,2,2,322,Need Attention,Chandigarh,Punjab,India
CUST01955,593,1,2003.13,1,1,1,111,Lost,Madurai,Tamil Nadu,India
CUST01956,698,3,3182.45,1,1,1,111,Lost,Varanasi,Uttar Pradesh,India
CUST01957,688,2,209417.97,1,1,5,115,Lost,Delhi,Delhi,India
CUST01958,111,9,33636.83,4,3,3,433,Loyal Customers,Jaipur,Rajasthan,India
CUST01959,243,3,95089.09,3,1,4,314,Hibernating,Noida,Uttar Pradesh,India
CUST01960,211,2,2398.79,3,1,1,311,Hibernating,Amritsar,Punjab,India
CUST01961,12,17,180159.59,5,4,5,545,Champions,Jaipur,Rajasthan,India
CUST01962,217,9,165840.03,3,3,5,335,Loyal Customers,Hubli,Karnataka,India
CUST01963,700,2,3149.58,1,1,1,111,Lost,Hubli,Karnataka,India
CUST01964,23,9,59740.520000000004,4,3,4,434,Loyal Customers,Mangalore,Karnataka,India
CUST01965,603,3,8523.630000000001,1,1,2,112,Lost,Lucknow,Uttar Pradesh,India
CUST01966,376,6,28678.75,2,2,3,223,Hibernating,Kozhikode,Kerala,India
CUST01967,3,21,169880.45,5,5,5,555,Champions,Howrah,West Bengal,India
CUST01968,128,21,92175.16,4,5,4,454,Champions,Kochi,Kerala,India
CUST01969,98,17,45381.17,4,4,3,443,Loyal Customers,New Delhi,Delhi,India
CUST01970,6,59,665880.86,5,5,5,555,Champions,Thiruvananthapuram,Kerala,India
CUST01971,14,32,128504.41,5,5,5,555,Champions,Durgapur,West Bengal,India
CUST01972,641,4,18268.18,1,2,2,122,Lost,Chandigarh,Punjab,India
CUST01973,355,10,27565.5,2,3,3,233,Hibernating,Bikaner,Rajasthan,India
CUST01974,510,6,25469.6,1,2,3,123,Lost,Hubli,Karnataka,India
CUST01975,86,15,172750.8,4,4,5,445,Champions,Salem,Tamil Nadu,India
CUST01976,384,3,13984.75,2,1,2,212,Hibernating,Pune,Maharashtra,India
CUST01977,38,9,23712.64,4,3,3,433,Loyal Customers,Jodhpur,Rajasthan,India
CUST01978,22,12,32457.32,4,4,3,443,Loyal Customers,Panipat,Haryana,India
CUST01979,591,1,1904.18,1,1,1,111,Lost,Mysuru,Karnataka,India
CUST01980,615,1,1869.77,1,1,1,111,Lost,New Delhi,Delhi,India
CUST01981,8,28,221756.53000000003,5,5,5,555,Champions,Mangalore,Karnataka,India
CUST01982,575,4,11231.66,1,2,2,122,Lost,Mysuru,Karnataka,India
CUST01983,21,7,23667.14,4,3,3,433,Loyal Customers,Nagpur,Maharashtra,India
CUST01984,379,10,80963.88,2,3,4,234,Hibernating,Howrah,West Bengal,India
CUST01985,17,22,176405.34,4,5,5,455,Champions,Agra,Uttar Pradesh,India
CUST01986,4,24,68680.19,5,5,4,554,Champions,Warangal,Telangana,India
CUST01987,223,6,75231.21,3,2,4,324,Need Attention,Kolkata,West Bengal,India
CUST01988,78,10,71763.87,4,3,4,434,Loyal Customers,Noida,Uttar Pradesh,India
CUST01989,193,11,28944.120000000003,3,4,3,343,Loyal Customers,Faridabad,Haryana,India
CUST01990,584,4,12357.97,1,2,2,122,Lost,Chandigarh,Punjab,India
CUST01991,378,4,32311.49,2,2,3,223,Hibernating,Faridabad,Haryana,India
CUST01992,13,30,61349.19,5,5,4,554,Champions,Delhi,Delhi,India
CUST01993,262,8,20832.95,3,3,2,332,Need Attention,Kozhikode,Kerala,India
CUST01994,4,19,385259.82,5,5,5,555,Champions,Nashik,Maharashtra,India
CUST01995,429,5,24273.7,2,2,3,223,Hibernating,Udaipur,Rajasthan,India
CUST01996,421,6,7450.35,2,2,1,221,Hibernating,Thane,Maharashtra,India
CUST01997,511,2,1604.6,1,1,1,111,Lost,Kanpur,Uttar Pradesh,India
CUST01998,3,23,85819.4,5,5,4,554,Champions,Mumbai,Maharashtra,India
CUST01999,18,18,63323.4,4,5,4,454,Champions,Kozhikode,Kerala,India
CUST02000,22,12,78021.25,4,4,4,444,Champions,Hyderabad,Telangana,India
CUST02001,81,14,40553.85,4,4,3,443,Loyal Customers,Chandigarh,Punjab,India
CUST02002,22,8,24068.449999999997,4,3,3,433,Loyal Customers,Thiruvananthapuram,Kerala,India
CUST02003,383,2,5038.78,2,1,1,211,Hibernating,Faridabad,Haryana,India
CUST02004,91,11,276957.89999999997,4,4,5,445,Champions,Kolkata,West Bengal,India
CUST02005,129,14,46005.64,4,4,3,443,Loyal Customers,Howrah,West Bengal,India
CUST02006,482,5,78928.32,2,2,4,224,Hibernating,New Delhi,Delhi,India
CUST02007,38,13,36714.72,4,4,3,443,Loyal Customers,Warangal,Telangana,India
CUST02008,380,3,4178.73,2,1,1,211,Hibernating,Faridabad,Haryana,India
CUST02009,16,26,157447.25999999998,4,5,5,455,Champions,Chandigarh,Punjab,India
CUST02010,206,6,27874.08,3,2,3,323,Need Attention,Madurai,Tamil Nadu,India
CUST02011,4,52,665824.65,5,5,5,555,Champions,Kolkata,West Bengal,India
CUST02012,3,21,202231.63,5,5,5,555,Champions,New Delhi,Delhi,India
CUST02013,493,1,6947.88,1,1,1,111,Lost,Rajkot,Gujarat,India
CUST02014,14,31,341595.7,5,5,5,555,Champions,Jodhpur,Rajasthan,India
CUST02015,444,5,56206.009999999995,2,2,4,224,Hibernating,Warangal,Telangana,India
CUST02016,77,9,33955.08,4,3,3,433,Loyal Customers,Nagpur,Maharashtra,India
CUST02017,76,7,15760.76,4,3,2,432,Need Attention,Bikaner,Rajasthan,India
CUST02018,471,2,3191.44,2,1,1,211,Hibernating,Pune,Maharashtra,India
CUST02019,2,50,247904.53,5,5,5,555,Champions,Kozhikode,Kerala,India
CUST02020,252,6,25291.28,3,2,3,323,Need Attention,Kozhikode,Kerala,India
CUST02021,558,2,20438.4,1,1,2,112,Lost,Mangalore,Karnataka,India
CUST02022,435,7,31342.47,2,3,3,233,Hibernating,Delhi,Delhi,India
CUST02023,506,2,9891.1,1,1,2,112,Lost,Chandigarh,Punjab,India
CUST02024,4,20,74209.7,5,5,4,554,Champions,Bikaner,Rajasthan,India
CUST02025,19,7,16508.86,4,3,2,432,Need Attention,Thiruvananthapuram,Kerala,India
CUST02026,120,7,17787.32,4,3,2,432,Need Attention,Noida,Uttar Pradesh,India
CUST02027,422,5,26309.559999999998,2,2,3,223,Hibernating,Bengaluru,Karnataka,India
CUST02028,456,5,7532.0,2,2,1,221,Hibernating,Jodhpur,Rajasthan,India
CUST02029,9,13,75567.28,5,4,4,544,Champions,Nagpur,Maharashtra,India
CUST02030,256,5,42305.25000000001,3,2,3,323,Need Attention,Thiruvananthapuram,Kerala,India
CUST02031,4,32,417783.81,5,5,5,555,Champions,Ahmedabad,Gujarat,India
CUST02032,538,8,20260.27,1,3,2,132,Hibernating,Kochi,Kerala,India
CUST02033,84,9,15723.079999999998,4,3,2,432,Need Attention,Hubli,Karnataka,India
CUST02034,263,3,29381.54,3,1,3,313,Hibernating,Vadodara,Gujarat,India
CUST02035,529,10,48483.810000000005,1,3,3,133,Hibernating,Noida,Uttar Pradesh,India
CUST02036,41,19,70442.08,4,5,4,454,Champions,Pune,Maharashtra,India
CUST02037,8,24,150322.72,5,5,5,555,Champions,Howrah,West Bengal,India
CUST02038,9,30,207441.43,5,5,5,555,Champions,Bengaluru,Karnataka,India
CUST02039,58,6,27507.949999999997,4,2,3,423,New Customers,Kanpur,Uttar Pradesh,India
CUST02040,216,13,39257.71,3,4,3,343,Loyal Customers,Chandigarh,Punjab,India
CUST02041,700,1,2811.29,1,1,1,111,Lost,Panipat,Haryana,India
CUST02042,291,4,7626.62,3,2,1,321,Hibernating,Jaipur,Rajasthan,India
CUST02043,432,6,16486.14,2,2,2,222,Hibernating,Nashik,Maharashtra,India
CUST02044,8,29,212708.93,5,5,5,555,Champions,Faridabad,Haryana,India
CUST02045,564,4,8169.9,1,2,2,122,Lost,Chandigarh,Punjab,India
CUST02046,383,4,11307.03,2,2,2,222,Hibernating,Faridabad,Haryana,India
CUST02047,3,35,155664.38,5,5,5,555,Champions,New Delhi,Delhi,India
CUST02048,610,10,42229.32,1,3,3,133,Hibernating,Mysuru,Karnataka,India
CUST02049,323,9,50075.19,3,3,4,334,Loyal Customers,Coimbatore,Tamil Nadu,India
CUST02050,3,26,108952.59,5,5,4,554,Champions,Gurgaon,Haryana,India
CUST02051,6,14,203551.8,5,4,5,545,Champions,Bikaner,Rajasthan,India
CUST02052,88,10,24616.87,4,3,3,433,Loyal Customers,New Delhi,Delhi,India
CUST02053,15,19,81525.87,4,5,4,454,Champions,Nashik,Maharashtra,India
CUST02054,373,2,10916.19,2,1,2,212,Hibernating,Mumbai,Maharashtra,India
CUST02055,681,3,5080.32,1,1,1,111,Lost,Mumbai,Maharashtra,India
CUST02056,542,5,21229.35,1,2,2,122,Lost,Coimbatore,Tamil Nadu,India
CUST02057,5,9,72384.53,5,3,4,534,Loyal Customers,Kolkata,West Bengal,India
CUST02058,127,14,104236.11,4,4,4,444,Champions,Faridabad,Haryana,India
CUST02059,314,8,112427.02,3,3,4,334,Loyal Customers,Kolkata,West Bengal,India
CUST02060,509,7,17449.61,1,3,2,132,Hibernating,Ludhiana,Punjab,India
CUST02061,13,16,35892.590000000004,5,4,3,543,Loyal Customers,New Delhi,Delhi,India
CUST02062,416,4,20493.28,2,2,2,222,Hibernating,Kanpur,Uttar Pradesh,India
CUST02063,394,1,794.94,2,1,1,211,Hibernating,Bengaluru,Karnataka,India
CUST02064,155,10,24421.61,3,3,3,333,Loyal Customers,Varanasi,Uttar Pradesh,India
CUST02065,5,23,91176.43,5,5,4,554,Champions,Ludhiana,Punjab,India
CUST02066,403,11,79280.5,2,4,4,244,At Risk,New Delhi,Delhi,India
CUST02067,352,12,73442.40000000001,3,4,4,344,Loyal Customers,Hyderabad,Telangana,India
CUST02068,123,12,164073.57,4,4,5,445,Champions,Hyderabad,Telangana,India
CUST02069,1,22,152736.55000000002,5,5,5,555,Champions,Jaipur,Rajasthan,India
CUST02070,44,12,99816.63,4,4,4,444,Champions,Udaipur,Rajasthan,India
CUST02071,267,3,43511.82,3,1,3,313,Hibernating,Gurgaon,Haryana,India
CUST02072,597,9,351950.1,1,3,5,135,Hibernating,Jaipur,Rajasthan,India
CUST02073,115,14,62837.66,4,4,4,444,Champions,Udaipur,Rajasthan,India
CUST02074,719,5,32557.06,1,2,3,123,Lost,Varanasi,Uttar Pradesh,India
CUST02075,490,2,2892.66,1,1,1,111,Lost,Chennai,Tamil Nadu,India
CUST02076,635,1,891.24,1,1,1,111,Lost,Kolkata,West Bengal,India
CUST02077,162,7,24795.77,3,3,3,333,Loyal Customers,Jaipur,Rajasthan,India
CUST02078,109,13,249297.74000000002,4,4,5,445,Champions,Lucknow,Uttar Pradesh,India
CUST02079,350,1,1915.09,3,1,1,311,Hibernating,Warangal,Telangana,India
CUST02080,342,7,32763.54,3,3,3,333,Loyal Customers,Gurgaon,Haryana,India
CUST02081,1,37,125011.49,5,5,5,555,Champions,Madurai,Tamil Nadu,India
CUST02082,19,19,95514.13,4,5,4,454,Champions,Hyderabad,Telangana,India
CUST02083,61,11,105747.86000000002,4,4,4,444,Champions,Faridabad,Haryana,India
CUST02084,726,1,885.85,1,1,1,111,Lost,Chandigarh,Punjab,India
CUST02085,245,3,44135.98,3,1,3,313,Hibernating,Warangal,Telangana,India
CUST02086,10,8,119568.99,5,3,5,535,Loyal Customers,Amritsar,Punjab,India
CUST02087,3,23,210047.4,5,5,5,555,Champions,Surat,Gujarat,India
CUST02088,429,5,11999.3,2,2,2,222,Hibernating,Delhi,Delhi,India
CUST02089,580,4,7850.45,1,2,1,121,Lost,Coimbatore,Tamil Nadu,India
CUST02090,90,7,27048.440000000002,4,3,3,433,Loyal Customers,Gurgaon,Haryana,India
CUST02091,188,7,15918.23,3,3,2,332,Need Attention,Kochi,Kerala,India
CUST02092,540,1,1022.13,1,1,1,111,Lost,Chandigarh,Punjab,India
CUST02093,319,11,51343.69,3,4,4,344,Loyal Customers,Ahmedabad,Gujarat,India
CUST02094,400,9,20344.78,2,3,2,232,Hibernating,Varanasi,Uttar Pradesh,India
CUST02095,35,8,100252.09,4,3,4,434,Loyal Customers,Rajkot,Gujarat,India
CUST02096,336,3,7851.15,3,1,1,311,Hibernating,Vadodara,Gujarat,India
CUST02097,432,3,7424.3099999999995,2,1,1,211,Hibernating,Mumbai,Maharashtra,India
CUST02098,407,4,23585.449999999997,2,2,3,223,Hibernating,Warangal,Telangana,India
CUST02099,378,6,28492.35,2,2,3,223,Hibernating,Bikaner,Rajasthan,India
CUST02100,47,18,59774.3,4,5,4,454,Champions,Hubli,Karnataka,India
CUST02101,395,2,976.9000000000001,2,1,1,211,Hibernating,Hyderabad,Telangana,India
CUST02102,245,8,17394.14,3,3,2,332,Need Attention,Warangal,Telangana,India
CUST02103,4,30,157164.89,5,5,5,555,Champions,Thiruvananthapuram,Kerala,India
CUST02104,638,5,14843.33,1,2,2,122,Lost,Noida,Uttar Pradesh,India
CUST02105,271,7,30532.149999999998,3,3,3,333,Loyal Customers,Kanpur,Uttar Pradesh,India
CUST02106,348,14,62526.19,3,4,4,344,Loyal Customers,Warangal,Telangana,India
CUST02107,725,1,3949.58,1,1,1,111,Lost,Warangal,Telangana,India
CUST02108,676,2,9502.130000000001,1,1,2,112,Lost,Mumbai,Maharashtra,India
CUST02109,54,6,8933.4,4,2,2,422,New Customers,Hubli,Karnataka,India
CUST02110,448,1,4112.34,2,1,1,211,Hibernating,Ludhiana,Punjab,India
CUST02111,1,21,165454.35,5,5,5,555,Champions,Delhi,Delhi,India
CUST02112,73,7,120029.68,4,3,5,435,Loyal Customers,Warangal,Telangana,India
CUST02113,4,28,164234.58,5,5,5,555,Champions,Coimbatore,Tamil Nadu,India
CUST02114,559,2,13743.49,1,1,2,112,Lost,Ahmedabad,Gujarat,India
CUST02115,465,2,40427.83,2,1,3,213,Hibernating,Delhi,Delhi,India
CUST02116,3,19,82840.41,5,5,4,554,Champions,Agra,Uttar Pradesh,India
CUST02117,186,17,150458.35,3,4,5,345,Loyal Customers,Thiruvananthapuram,Kerala,India
CUST02118,629,3,30728.420000000002,1,1,3,113,Lost,Warangal,Telangana,India
CUST02119,2,25,118872.54000000001,5,5,5,555,Champions,Jaipur,Rajasthan,India
CUST02120,678,1,1877.5,1,1,1,111,Lost,Amritsar,Punjab,India
CUST02121,648,3,2146.63,1,1,1,111,Lost,Delhi,Delhi,India
CUST02122,553,5,6160.19,1,2,1,121,Lost,Kochi,Kerala,India
CUST02123,435,1,13377.38,2,1,2,212,Hibernating,Agra,Uttar Pradesh,India
CUST02124,249,8,36463.03,3,3,3,333,Loyal Customers,Vadodara,Gujarat,India
CUST02125,542,1,1125.81,1,1,1,111,Lost,Jaipur,Rajasthan,India
CUST02126,604,3,4968.95,1,1,1,111,Lost,Vadodara,Gujarat,India
CUST02127,533,9,28598.15,1,3,3,133,Hibernating,Amritsar,Punjab,India
CUST02128,3,27,236823.66,5,5,5,555,Champions,Gurgaon,Haryana,India
CUST02129,539,4,27250.280000000002,1,2,3,123,Lost,Amritsar,Punjab,India
CUST02130,93,13,28120.44,4,4,3,443,Loyal Customers,Chandigarh,Punjab,India
CUST02131,1,29,129053.85,5,5,5,555,Champions,Madurai,Tamil Nadu,India
CUST02132,2,39,170756.14,5,5,5,555,Champions,Vadodara,Gujarat,India
CUST02133,579,4,18812.8,1,2,2,122,Lost,Agra,Uttar Pradesh,India
CUST02134,442,7,20191.510000000002,2,3,2,232,Hibernating,Warangal,Telangana,India
CUST02135,254,4,8370.46,3,2,2,322,Need Attention,Jodhpur,Rajasthan,India
CUST02136,633,2,8487.14,1,1,2,112,Lost,Panipat,Haryana,India
CUST02137,20,18,114748.04000000001,4,5,4,454,Champions,Jodhpur,Rajasthan,India
CUST02138,548,6,19505.73,1,2,2,122,Lost,Kozhikode,Kerala,India
CUST02139,8,25,70050.73,5,5,4,554,Champions,Chandigarh,Punjab,India
CUST02140,385,1,5465.89,2,1,1,211,Hibernating,Madurai,Tamil Nadu,India
CUST02141,491,2,2864.2999999999997,1,1,1,111,Lost,Coimbatore,Tamil Nadu,India
CUST02142,439,7,49757.12,2,3,4,234,Hibernating,Warangal,Telangana,India
CUST02143,359,5,3768.14,2,2,1,221,Hibernating,Salem,Tamil Nadu,India
CUST02144,37,15,96534.41,4,4,4,444,Champions,Kochi,Kerala,India
CUST02145,274,13,205983.58000000002,3,4,5,345,Loyal Customers,Ludhiana,Punjab,India
CUST02146,460,1,3699.5,2,1,1,211,Hibernating,New Delhi,Delhi,India
CUST02147,111,20,113784.98,4,5,4,454,Champions,Madurai,Tamil Nadu,India
CUST02148,96,14,492637.12,4,4,5,445,Champions,Varanasi,Uttar Pradesh,India
CUST02149,16,10,31296.53,4,3,3,433,Loyal Customers,Pune,Maharashtra,India
CUST02150,219,1,2253.64,3,1,1,311,Hibernating,Bengaluru,Karnataka,India
CUST02151,267,14,109376.44,3,4,4,344,Loyal Customers,Kozhikode,Kerala,India
CUST02152,4,24,102399.75,5,5,4,554,Champions,Nashik,Maharashtra,India
CUST02153,635,6,10285.73,1,2,2,122,Lost,Delhi,Delhi,India
CUST02154,476,2,2260.9,2,1,1,211,Hibernating,Delhi,Delhi,India
CUST02155,10,23,185955.88,5,5,5,555,Champions,Kochi,Kerala,India
CUST02156,75,8,20881.850000000002,4,3,2,432,Need Attention,Mysuru,Karnataka,India
CUST02157,10,21,70006.78,5,5,4,554,Champions,Panipat,Haryana,India
CUST02158,27,14,137870.99,4,4,5,445,Champions,Kozhikode,Kerala,India
CUST02159,18,16,37896.3,4,4,3,443,Loyal Customers,Jaipur,Rajasthan,India
CUST02160,255,8,20693.44,3,3,2,332,Need Attention,Delhi,Delhi,India
CUST02161,440,3,1044.41,2,1,1,211,Hibernating,Faridabad,Haryana,India
CUST02162,417,6,28471.579999999998,2,2,3,223,Hibernating,Coimbatore,Tamil Nadu,India
CUST02163,258,9,13638.88,3,3,2,332,Need Attention,Madurai,Tamil Nadu,India
CUST02164,347,1,4394.24,3,1,1,311,Hibernating,Ahmedabad,Gujarat,India
CUST02165,210,10,34247.4,3,3,3,333,Loyal Customers,Durgapur,West Bengal,India
CUST02166,698,1,174.19,1,1,1,111,Lost,Varanasi,Uttar Pradesh,India
CUST02167,248,4,19239.39,3,2,2,322,Need Attention,Madurai,Tamil Nadu,India
CUST02168,16,21,52975.68,4,5,4,454,Champions,Udaipur,Rajasthan,India
CUST02169,469,5,28039.66,2,2,3,223,Hibernating,Kozhikode,Kerala,India
CUST02170,74,21,84068.27,4,5,4,454,Champions,Kochi,Kerala,India
CUST02171,246,8,94262.59999999999,3,3,4,334,Loyal Customers,Varanasi,Uttar Pradesh,India
CUST02172,1,23,56299.58,5,5,4,554,Champions,Faridabad,Haryana,India
CUST02173,3,24,286002.33,5,5,5,555,Champions,Salem,Tamil Nadu,India
CUST02174,482,5,26609.02,2,2,3,223,Hibernating,Warangal,Telangana,India
CUST02175,251,11,57100.45999999999,3,4,4,344,Loyal Customers,Madurai,Tamil Nadu,India
CUST02176,712,4,39642.81,1,2,3,123,Lost,Udaipur,Rajasthan,India
CUST02177,310,9,104982.53000000001,3,3,4,334,Loyal Customers,Ahmedabad,Gujarat,India
CUST02178,378,8,146428.69,2,3,5,235,Hibernating,Faridabad,Haryana,India
CUST02179,498,5,43682.64,1,2,3,123,Lost,Hyderabad,Telangana,India
CUST02180,258,5,15823.84,3,2,2,322,Need Attention,Ahmedabad,Gujarat,India
CUST02181,74,9,11608.16,4,3,2,432,Need Attention,Chandigarh,Punjab,India
CUST02182,35,11,74614.51,4,4,4,444,Champions,Howrah,West Bengal,India
CUST02183,3,46,249689.2,5,5,5,555,Champions,Kozhikode,Kerala,India
CUST02184,14,10,31927.170000000002,5,3,3,533,Loyal Customers,Jodhpur,Rajasthan,India
CUST02185,631,8,14269.839999999998,1,3,2,132,Hibernating,Madurai,Tamil Nadu,India
CUST02186,384,2,2420.8100000000004,2,1,1,211,Hibernating,New Delhi,Delhi,India
CUST02187,689,3,6162.84,1,1,1,111,Lost,Kanpur,Uttar Pradesh,India
CUST02188,589,5,7876.86,1,2,1,121,Lost,Warangal,Telangana,India
CUST02189,669,2,3310.8099999999995,1,1,1,111,Lost,Gurgaon,Haryana,India
CUST02190,215,7,28763.530000000002,3,3,3,333,Loyal Customers,Kozhikode,Kerala,India
CUST02191,189,8,24287.23,3,3,3,333,Loyal Customers,Chennai,Tamil Nadu,India
CUST02192,409,2,2280.8199999999997,2,1,1,211,Hibernating,Mangalore,Karnataka,India
CUST02193,392,5,13628.829999999998,2,2,2,222,Hibernating,Chennai,Tamil Nadu,India
CUST02194,600,2,94584.31999999999,1,1,4,114,Lost,Kozhikode,Kerala,India
CUST02195,4,14,138665.55,5,4,5,545,Champions,Jodhpur,Rajasthan,India
CUST02196,59,6,6976.5199999999995,4,2,1,421,New Customers,Bengaluru,Karnataka,India
CUST02197,261,10,204160.47000000003,3,3,5,335,Loyal Customers,Warangal,Telangana,India
CUST02198,553,2,3745.63,1,1,1,111,Lost,Kolkata,West Bengal,India
CUST02199,562,6,10895.4,1,2,2,122,Lost,Thane,Maharashtra,India
CUST02200,58,11,134761.93,4,4,5,445,Champions,Thiruvananthapuram,Kerala,India
CUST02201,442,1,411.44,2,1,1,211,Hibernating,Gurgaon,Haryana,India
CUST02202,22,16,300267.08,4,4,5,445,Champions,Rajkot,Gujarat,India
CUST02203,146,11,125244.86,3,4,5,345,Loyal Customers,Hyderabad,Telangana,India
CUST02204,1,43,313251.63,5,5,5,555,Champions,Surat,Gujarat,India
CUST02205,546,7,87965.57999999999,1,3,4,134,Hibernating,Hyderabad,Telangana,India
CUST02206,213,1,1702.12,3,1,1,311,Hibernating,Surat,Gujarat,India
CUST02207,109,16,260090.34000000003,4,4,5,445,Champions,Madurai,Tamil Nadu,India
CUST02208,495,3,9741.12,1,1,2,112,Lost,Thiruvananthapuram,Kerala,India
CUST02209,164,9,254975.79,3,3,5,335,Loyal Customers,Jodhpur,Rajasthan,India
CUST02210,529,3,2773.6500000000005,1,1,1,111,Lost,Hyderabad,Telangana,India
CUST02211,281,5,16654.77,3,2,2,322,Need Attention,Warangal,Telangana,India
CUST02212,452,1,9358.08,2,1,2,212,Hibernating,Lucknow,Uttar Pradesh,India
CUST02213,6,40,146889.61000000002,5,5,5,555,Champions,Salem,Tamil Nadu,India
CUST02214,668,2,710.44,1,1,1,111,Lost,Kozhikode,Kerala,India
CUST02215,281,11,15196.539999999999,3,4,2,342,Need Attention,Rajkot,Gujarat,India
CUST02216,256,9,22671.41,3,3,2,332,Need Attention,Thiruvananthapuram,Kerala,India
CUST02217,230,5,13623.4,3,2,2,322,Need Attention,Thane,Maharashtra,India
CUST02218,166,11,36699.409999999996,3,4,3,343,Loyal Customers,Mangalore,Karnataka,India
CUST02219,602,3,3456.36,1,1,1,111,Lost,Bengaluru,Karnataka,India
CUST02220,29,18,175116.4,4,5,5,455,Champions,Varanasi,Uttar Pradesh,India
CUST02221,312,6,11925.7,3,2,2,322,Need Attention,Delhi,Delhi,India
CUST02222,576,4,311827.81,1,2,5,125,Lost,Udaipur,Rajasthan,India
CUST02223,8,22,372959.33,5,5,5,555,Champions,Vadodara,Gujarat,India
CUST02224,103,17,60207.92,4,4,4,444,Champions,Agra,Uttar Pradesh,India
CUST02225,3,65,523313.52999999997,5,5,5,555,Champions,Durgapur,West Bengal,India
CUST02226,63,10,32814.05,4,3,3,433,Loyal Customers,Varanasi,Uttar Pradesh,India
CUST02227,107,17,151994.5,4,4,5,445,Champions,Bengaluru,Karnataka,India
CUST02228,553,7,37312.68,1,3,3,133,Hibernating,Nashik,Maharashtra,India
CUST02229,1,14,49278.06,5,4,4,544,Champions,Faridabad,Haryana,India
CUST02230,55,16,289676.01,4,4,5,445,Champions,Jaipur,Rajasthan,India
CUST02231,436,8,35693.729999999996,2,3,3,233,Hibernating,Panipat,Haryana,India
CUST02232,4,40,98362.05,5,5,4,554,Champions,Jaipur,Rajasthan,India
CUST02233,281,2,2347.29,3,1,1,311,Hibernating,Kolkata,West Bengal,India
CUST02234,525,1,5248.42,1,1,1,111,Lost,Mysuru,Karnataka,India
CUST02235,434,8,22789.79,2,3,2,232,Hibernating,Chandigarh,Punjab,India
CUST02236,412,12,20848.41,2,4,2,242,Churned Best Customers,Ludhiana,Punjab,India
CUST02237,704,2,7228.73,1,1,1,111,Lost,Mangalore,Karnataka,India
CUST02238,1,27,164712.81,5,5,5,555,Champions,Jaipur,Rajasthan,India
CUST02239,1,20,205614.88,5,5,5,555,Champions,Ahmedabad,Gujarat,India
CUST02240,92,10,59895.79,4,3,4,434,Loyal Customers,Ludhiana,Punjab,India
CUST02241,649,4,23117.43,1,2,3,123,Lost,Mumbai,Maharashtra,India
CUST02242,3,60,334269.5,5,5,5,555,Champions,Thiruvananthapuram,Kerala,India
CUST02243,429,9,19816.600000000002,2,3,2,232,Hibernating,Ahmedabad,Gujarat,India
CUST02244,668,4,175308.97,1,2,5,125,Lost,Kozhikode,Kerala,India
CUST02245,437,1,4438.22,2,1,1,211,Hibernating,Panipat,Haryana,India
CUST02246,213,5,9666.8,3,2,2,322,Need Attention,Chennai,Tamil Nadu,India
CUST02247,15,42,141166.38,4,5,5,455,Champions,Mumbai,Maharashtra,India
CUST02248,351,3,136979.07,3,1,5,315,Hibernating,Hyderabad,Telangana,India
CUST02249,291,6,100291.24,3,2,4,324,Need Attention,Mysuru,Karnataka,India
CUST02250,5,25,53687.8,5,5,4,554,Champions,Pune,Maharashtra,India
CUST02251,7,28,232058.61000000002,5,5,5,555,Champions,Warangal,Telangana,India
